Text,is_toxic
ความเงียบฆ่ากุจริงๆในวันนี้,0
ตอนแรกว่าจะดูพี่เอกแปบๆฆ่าเวลา รู้ตัวอีกทีผ่านไปห้าชั่วโมง ตาแฉะกันเลยทีเดียว,0
ฆ่ากูเถอะเล่นเกมวงเหล้าคิดถึงผัวเก่าตลอด,0
ฉันจะฆ่าแกแน่ดาไซ,1
เห็นหอยแล้วอยากกิน,0
น่าเลียหอยจัง มีอะไรให้รับใช้ไหมครับ,1
แกงหอยราดกะทิซดน้ำนิดๆอร่อยมันสุดลิ้น,0
มองน้องด้วยฟิลเตอร์ตีนเท่าฝาหอยตลอดปัย,0
หอยสวย ขนกำลังดีเลยเล็มๆสั้นหน่อยน่ะ เห็นหอยชัดขึ้นมากเลย,0
ปลาก็จ้องเเลมองเพราะในคลองมี หอย ปู ปลา,0
แต่จริงๆแล้วเราเป็นนางเงือกที่เกิดมาจากหอยที่ผลิตไข่มุกที่ใหญ่ที่สุดในโลกและเราอาศัยอยู่ใต้ทะเลลึก,0
ใครลงรูปหอยแครงตอนดึกๆจะสาปให้พริกเข้าตาสาธุ,0
มันอ่านภาษาไทยไม่แตกกันหรือยังไงวะ เขาก็บอกอยู่ว่าพื้นฐานครอบครัว แถมรีโพสต์ไปด้สย ไม่ทุเรศไปหน่อยเหรอ ไปนอนอีหอยเป็ด,1
หอยลายผัดพริกเผา เมนูประจำบ้านของหลายๆ ครอบครัว คุ้นหน้าคุ้นตากันตั้งแต่เด็กจนโตเลยก็ว่าได้,0
อยากกินแกงคั่วหอยขมใบชะพลู,0
หอยสวยจังน่าดูด,1
ยำขนมจีนและหอยแครงลวกเริ่มออกฤทธิ์ละอีดอกกกก,0
หอยสวยมากกก กลีบโหนกนูน,1
ติ่งโคนันมาตั้งแต่ตีนเท่าฝาหอย เลื่อนไปดูเมนชั่นเท่านั้นแหละ กุติ่งปลอมมั้ย,0
อยากไปเลียหอยเธอจัง,1
ก็กูบอกให้เปิดจี่หอย,0
กุรักการพัฒนาคาร์ของไดยะมากเลยอะ ทุกคนพัฒนาขึ้นแบบมากๆๆๆๆ โฮร ชั้นที่ตามเขามาตั้งแต่ตีนเท่าฝาหอยคือร้องไห้น้ำตานองไปหมด,0
ซึมนะ ฮาโลวีนปีนี้กร่อยสัส ถ้าไม่มีโควิดคงได้ไปแรดๆที่ไหนซักที่กับชาวแก้ง,0
อยากไปแรดที่ไหนสักที่ว่ะ,0
ก็แรดต่อไปเลยสิคะ,1
ผู้ชายเริ่ดมากก แต่แรดมากไม่ได้เดียวคุณเค้าตบ,0
รอกูได้วัคซีนเมื่อไหร่นะ กุจะแรดแล้ว อิเหี้ย,0
